repository,revision,path,line,reference
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,495,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,538,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,539,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,540,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,541,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,543,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,587,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,588,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,589,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,590,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,592,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,636,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,637,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,638,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,639,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,641,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,681,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,682,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,683,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,684,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,686,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,726,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,727,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,728,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,729,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,731,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,771,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,772,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,773,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,774,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,776,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,820,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,821,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,822,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,823,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,825,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,868,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,869,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,870,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,871,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,873,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,920,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,921,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,922,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,923,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,925,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,972,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,973,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,974,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,975,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,977,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1024,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1025,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1026,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1027,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1029,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1076,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1077,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1078,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1079,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1081,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1128,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1129,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1130,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1131,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1133,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1180,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1181,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1182,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1183,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1185,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1232,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1233,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1234,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1235,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1237,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1284,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1285,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1286,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_171159_ABO3_all_scaled_neighbors_nobandpass_b1c2f8ec\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1287,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260218_133619_ABO3_dmytro_fit_neighbors_calib_scaled_0ac34dfc\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1289,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1336,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163120_ABO3_all_dmytro_89e2b237\\spp_root
Crystal-DB,e33d5cc55be01f800a7cf055cc1793d982deb5bc,artifacts/material_test_candidate_audit.json,1337,C:\\Users\\brown\\Documents\\GitHub\\SPP-Maker-QLIP\\QLIP_Outputs\\SPP\\runs\\20260217_163513_ABO3_all_scaled_c7713143\\spp_root
