source_repo,source_revision,source_path_or_capability,source_entry_point,source_tests,archive_path,classification,behaviour_parity,data_dependency,external_dependency,notes,recommended_action
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/paired/c85f0052-37fa-5d06-b7d0-8ea25128bd4c/comparison.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/paired/cbc0a1e7-cdb6-57c6-a64b-8d6433de57ae/comparison.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/paired/ceee3706-d748-5aab-b386-557c3195f69f/comparison.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.sokllm_workspace_live/paired/e97f4489-a432-57e8-bfab-fc5384f0eb2f/comparison.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,.vscode/settings.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,AGENTS.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,AUTONOMOUS_EXECUTION_CONTEXT_Paper_scaffolds_september.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,CLAUDE.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,"ChatGPT Image Sep 2, 2026, 11_47_26 AM.png",,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,Design Specification_ SPP-Only Crystal Generation Benchmark Using Layered Battery Oxides and Spinel Oxides.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,FINAL_PLAN_FOR_DATASET_GEN_Paper_scaffolds_september.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,HEARTBEAT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,IDENTITY.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,LLM_CSP_Final_Results_Experiment_Plan_v1.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,Llm Csp Branch Ticket Stack.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,Llm Csp Optimization Loop Ticket Stack.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,Llm Csp Phase Design Doc.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,MEMORY.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,OPENCLAW_TASK.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_REPORT.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V2_REPORT.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V2_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V3B_REPORT.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V3B_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V3_REPORT.json,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PAPER_RESULT_SECTION_SMOKE_V3_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PROTOTYPE_ORBIT_VARIABLE_QLIP_SMOKE_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PROTOTYPE_ORBIT_VARIABLE_SPP_30_SMOKE_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PROTOTYPE_ORBIT_VARIABLE_SPP_QLIP_SMOKE_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,PROTOTYPE_ORBIT_VARIABLE_SPP_SCORED_SMOKE_REPORT.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,Paper%201%20SPP%20Corpus%20Dataset%20Design.docx,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,SOUL.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,TOOLS.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,USER.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,architectures.md,,source repository tests,,MISSING_FROM_ARCHIVE,ABSENT,,,No path-level counterpart in unified archive,restore preserving namespace and behavior
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/final_paper_benchmark_result4_v4_1/V4_1_PARTIAL_RESULTS_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/final_paper_benchmark_v2/BENCHMARK_V2_INVALIDATION_RECORD.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/final_paper_benchmark_v3/V3_PARTIAL_RESULTS_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1/FIRST_RUN_OBJECTIVE_PROVENANCE_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/EXECUTABILITY_REPORT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/FEASIBLE_STATE_COUNTS.csv,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/GUIDANCE_CONFIG.json,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/LEAKAGE_AUDIT.csv,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/MINIMAL_SCAFFOLD_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/REFERENCE_PROVENANCE.csv,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/SCAFFOLD_LEVEL_DEFINITIONS.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/scaffold_ablation_v1_preflight/TARGETS.csv,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/06_smoke/SMOKE_ACCEPTANCE.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/12_qlip_paths/QLIP_POT_PATH_POLICY.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/12_qlip_paths/REGULATOR_RELOCATION_MANIFEST.json,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/13_sca_integration/SCA_INTEGRATION_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/14_qlip_adapter/HALIDE_QLIP_GUIDANCE_INPUT_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/14_qlip_adapter/HALIDE_SMOKE_VS_BENCHMARK_PREFLIGHT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/14_qlip_adapter/QLIP_REQUEST_SCHEMA_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/15_nasicon_serialization/ABX3_NONINTERFERENCE_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/15_nasicon_serialization/NASICON_COMPATIBILITY_SMOKE.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/15_nasicon_serialization/NASICON_QLIP_SCHEMA_DIAGNOSIS.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/15_nasicon_serialization/V3_DEFECT_SCOPE_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
Skill-Loop-CSP,b2130661b4690623877e852dc03132506aa720dd,artifacts/workflow_cleanup/16_prospective_commit/PROSPECTIVE_ADAPTER_AUDIT.md,,source repository tests,,EXTERNALIZED_BUT_ORIGINALLY_LOCAL,ABSENT,local resource candidate,,Original tracked/local-data convention has no archive counterpart,archive with provenance or document an approved exclusion
